,ESI_Key,BMK_S01_Strategic,BMK_S02_Quick,BMK_S03_Decisive,BMK_S04_Change,BMK_S05_Leading,BMK_S06_Confront,BMK_S07_Participative,BMK_S08_Build,BMK_S09_Compassion,BMK_S10_Putting,BMK_S11_Respect,BMK_D01_Interper,BMK_D02_DiffBuild,BMK_D03_DiffChange,BMK_D04_Failure,BMK_D05_Narrow,BMK_S01_Strategic_boss,BMK_S01_Strategic_direct_report,BMK_S01_Strategic_peer,BMK_S02_Quick_boss,BMK_S02_Quick_direct_report,BMK_S02_Quick_peer,BMK_S03_Decisive_boss,BMK_S03_Decisive_direct_report,BMK_S03_Decisive_peer,BMK_S04_Change_boss,BMK_S04_Change_direct_report,BMK_S04_Change_peer,BMK_S05_Leading_boss,BMK_S05_Leading_direct_report,BMK_S05_Leading_peer,BMK_S06_Confront_boss,BMK_S06_Confront_direct_report,BMK_S06_Confront_peer,BMK_S07_Participative_boss,BMK_S07_Participative_direct_report,BMK_S07_Participative_peer,BMK_S08_Build_boss,BMK_S08_Build_direct_report,BMK_S08_Build_peer,BMK_S09_Compassion_boss,BMK_S09_Compassion_direct_report,BMK_S09_Compassion_peer,BMK_S10_Putting_boss,BMK_S10_Putting_direct_report,BMK_S10_Putting_peer,BMK_S11_Respect_boss,BMK_S11_Respect_direct_report,BMK_S11_Respect_peer,BMK_D01_Interper_boss,BMK_D01_Interper_direct_report,BMK_D01_Interper_peer,BMK_D02_DiffBuild_boss,BMK_D02_DiffBuild_direct_report,BMK_D02_DiffBuild_peer,BMK_D03_DiffChange_boss,BMK_D03_DiffChange_direct_report,BMK_D03_DiffChange_peer,BMK_D04_Failure_boss,BMK_D04_Failure_direct_report,BMK_D04_Failure_peer,BMK_D05_Narrow_boss,BMK_D05_Narrow_direct_report,BMK_D05_Narrow_peer
BMK_D01_Interper_peer,-0.060525858434085054,0.08273632225948391,0.08799335049711526,0.11753734288535861,0.04961297296903191,0.12626486305506618,0.06945396909056484,-0.046560299729063406,-0.07432711122475799,-0.07862929929213178,-0.06404472612735668,-0.04238549859110856,0.14245953213045337,-0.04013379025677049,0.04476383179407481,-0.06085019420541776,-0.11025522757138168,-0.08582508561593975,0.03555511357993571,0.049559044589679746,-0.02481302000639627,0.081795095268206,0.16101280734253243,0.08086777780544117,0.13242138073456802,0.2344830957392116,-0.06231901182449337,0.012734362314622716,0.0074624471139788096,-0.03243047448316844,0.021332199224648518,-0.010634282937870276,0.03046335384100822,0.07725934885056074,0.15179481525760546,-0.17170662694428154,-0.04623100337214714,-0.09142406627422739,-0.1283500792100568,-0.05692474332148456,-0.12470676655382285,-0.11395412898036533,-0.014786163411558362,-0.0732555021962753,-0.203558967153848,-0.09159021830406455,-0.10694048534369849,-0.13324944438333972,-0.03966327754722543,0.023266158114319313,0.20801190944114895,0.13382506576639686,0.0,0.06167589905765786,0.03308833233168337,0.10508867707937541,0.05943904635096514,0.06771214057922859,0.21433741891418623,0.07258031778202029,0.0261413522668435,0.07628546105143519,-0.017043511472429385,-0.018037424615392095,0.016156793584441997
BMK_D02_DiffBuild_boss,-0.07030588210264031,-0.0011300339509588142,0.06585603512235148,-0.01820378941365216,-0.04418517091402463,-0.05318350427141344,-0.10961858962783172,-0.12443118250759778,-0.08642818788921869,-0.11646390393642338,-0.08079279062755819,-0.0549400993219086,0.15034294480370364,0.08125912776390977,0.06192189733285869,0.029564649099676342,-0.02660152174741791,-0.02155606663688825,-0.0039597596726054785,-0.05455524739649931,0.09572500974499565,0.02141375508691129,0.05810866806416118,0.04294625265751334,0.05050847371375983,-0.043088435553911814,-0.038338378827524,-0.0008919325948950618,-0.08275274364586635,-0.09710964131391897,-0.07525204966387353,-0.0954236045809238,-0.009325252703411335,-0.026903372079321308,-0.04972402021832639,-0.02316709793698557,-0.04394933969651468,-0.06007070641512888,0.01286241238250796,-0.028668844352330025,-0.05563087860669963,-0.007567331210366346,0.0014093311447694323,-0.12694696154145793,-0.05870496011106052,0.010098060922590302,-0.08197600429291688,0.01836806970735322,-0.07082924815865158,-0.043716507750252015,0.15083072881042892,0.04199973294847359,0.06167589905765786,0.0,0.04498940115280314,0.09851554497632287,0.1952417750211759,0.010150466646140055,0.044091965588804016,0.2001931862964479,0.032471403341314264,0.04558408227845839,0.09765342232279461,0.014319787278187557,0.07354720718950061
BMK_D02_DiffBuild_direct_report,-0.042737661954425306,-0.014247694508024059,0.04966841701895717,-0.04390901063822157,-0.019083720788114544,-0.03379838707268913,-0.05814881164712109,-0.06822069148947472,-0.08367168899909802,-0.11031983410697582,-0.0030831752614975255,-0.05881462027308528,0.11293621623074253,0.05477598395350239,0.04191112663246931,0.041993840242145225,0.027108774404561237,-0.058489788662316966,0.036596969088463216,0.014330592494074257,-0.06498897851601654,0.10921394911976223,0.1105871827411703,-0.051216336716363636,0.06074778170028461,-0.0197381116499199,-0.020207425516281352,-0.04220990352028886,-0.058234092891017414,0.003042471467682467,-0.06151230735542401,-0.07864340406897541,-0.02302313805991124,0.003416301116006437,-0.03767976881467833,-0.07831938890633627,-0.027916053825817966,-0.020175074483227362,0.033896023402822356,-0.012291779470450126,-0.022588950594465695,-0.052202855706516865,0.023499248683980456,-0.0216064969494551,-0.02990674757216702,0.06293072890303741,-0.01930001566365594,-0.037178416800281625,0.01628495385812001,0.01733167563593324,-0.009476866070294243,0.09246914302975984,0.03308833233168337,0.04498940115280314,0.0,0.031185549057577644,0.028142224817077732,0.13247079827425856,-0.03280690416265408,0.07035800945823377,0.10810214250185102,0.016125530898532053,-0.04615218789073908,0.06935515338220544,0.008279579098963735
BMK_D02_DiffBuild_peer,-0.08033072372952506,0.03431019203756386,0.05449663185933417,0.0072147148928365795,0.01795698314652648,0.07359086906497571,-0.017210771833729977,-0.01682369823165221,-0.023948609974013935,-0.06417893722896509,0.001329670514320952,-0.04987287423028852,0.04397493205495455,0.0031990361611943935,0.030533133055909406,-0.039484202439875854,-0.060585835870511334,-0.144149053671946,-0.003577940471463481,0.01769214476124703,-0.10426757985111418,0.06213630301924111,0.10236123715865669,-0.047347313657382234,0.045510263963395664,0.06332418798562556,-0.08474891463203932,-0.008601085899888894,-0.013982569350182938,-0.06390883679452031,0.008715039038939998,-0.060873978253704664,-0.07881438117526893,0.025561931534995364,-0.011539083474998324,-0.13507693588417674,-0.0062810349950548905,-0.00918560763727061,-0.05848320840450921,0.004821807956622404,-0.0030789952888612415,-0.09748736731777558,0.009567461276445366,-0.032661970738234736,-0.1402125693021929,5.6057772646223025e-05,0.05173924298253452,-0.11216952141690145,-0.006515907277116928,0.0673083470777105,0.052944150461373185,-0.018346928586715383,0.10508867707937541,0.09851554497632287,0.031185549057577644,0.0,0.028296657211012044,0.00526590706549912,0.1459409221446808,0.0967155371777356,0.016120107863758393,0.08521860846820017,0.02860737105391631,-0.01114212241740864,0.03350256174297195
BMK_D03_DiffChange_boss,-0.06087403855155175,-0.0315770827246126,0.048253840301231456,-0.001144133129506772,-0.07144785990720794,-0.01064803921049926,-0.08432371103167716,-0.14430945829629516,-0.13127833476233222,-0.12392219486161035,-0.11163453882419709,-0.08478290342559339,0.1746937194088128,0.05691346317457557,0.15188038658898267,0.03833936862628998,-0.024950677864370913,-0.08699424629473262,-0.014157534508365516,-0.031132343612651825,0.06257087523432758,0.013969338055276725,0.0836653151389003,0.04137035575692288,0.07565851239288249,0.05043601266209091,-0.09560837397338084,-0.0021874060570949705,-0.052987898422050206,-0.0416200951838418,-0.05644187599036421,-0.0068127414561662825,0.049254217398193745,0.007590262960994382,0.026392731960373478,-0.06336239555148238,-0.043932138220105,-0.02656508338644259,-0.100543463229959,-0.049517407014223136,-0.05287124497893825,0.012419625998267736,0.018246569272699575,-0.07493812732952565,-0.15501994570572875,-0.022533214528687145,-0.07367939350505479,-0.04594380979620433,-0.08917479622736658,-0.02045968874391657,0.24804000975621998,0.0702775126446181,0.05943904635096514,0.1952417750211759,0.028142224817077732,0.028296657211012044,0.0,0.053254462304395844,0.06767399589161444,0.26299369848759824,0.0337150422561468,0.008009651121459682,0.15194401192098816,0.021938464508824945,0.037775001865362534
BMK_D03_DiffChange_direct_report,-0.039223561411288424,0.004593124217905649,0.05717851301932151,-0.014348292155694716,-0.007042638774255011,0.008608873185295143,-0.024109749477568214,-0.05645075660216578,-0.09534736504069807,-0.07712868484469591,0.005578671111655734,-0.04637312165882234,0.12607001018665703,-6.543408780954052e-05,0.06879793432678812,0.025849192386926942,0.014219706599891933,-0.05153047181314305,0.0014170402178349528,0.004326215932474731,-0.06229991993815563,0.08856706143843662,0.10249739631761556,-0.02192146199443558,0.06399437106961159,-0.002934802529767244,-0.008701420008761118,-0.029435428832356392,-0.06652422432154972,0.034794804255606604,-0.028424241274364492,-0.060461255544313613,0.022148402686541252,0.05662125350813896,-0.004316165547610246,-0.05481015467132666,-0.012310452652634418,-0.019499098219878108,0.01595078460003463,-0.06255552139855869,-0.04987479093481306,-0.027109022742679317,0.03307507142893862,-0.01375534917426352,-0.03556346951085834,0.043193587709071335,-0.04261428455888139,-0.028050826243050636,-0.0176771223656369,0.032335678695693565,0.027296619470967065,0.1649382630609677,0.06771214057922859,0.010150466646140055,0.13247079827425856,0.00526590706549912,0.053254462304395844,0.0,0.006956852600342289,0.08794689434589761,0.15279641296278945,0.030353985514745663,-0.025656687441968695,0.12645330331069982,0.015535025843010919
BMK_D03_DiffChange_peer,-0.06597501427731954,0.006076455604809794,0.048296988020995676,0.012278144657530849,-0.0003257021124847964,0.09879533741203514,-0.0014417014341950411,-0.046303312297268945,-0.07912704747960658,-0.07533099568415964,-0.02540185312443649,-0.06505778567993831,0.0836237344835975,-0.003872250849195999,0.09190572505227465,-0.014631832868165377,-0.05885954840314167,-0.134165088413802,0.04495129870386977,-0.05192052706385719,-0.058450763151972784,0.09026875530762365,0.06308271834613488,-0.010022313525563153,0.10306270773108972,0.04458793332888089,-0.0742412374198756,0.03362416418833314,-0.06884201084568753,-0.016666862168895458,0.07037601395189957,-0.0257116035301046,-0.011341646263183014,0.088416384068088,0.023746294711806337,-0.12407220815222361,0.028932078397181038,-0.051005169012035,-0.08864545769348753,0.018842225335583718,-0.1003701374344419,-0.05112941673593269,0.06865408191540956,-0.01827321165337592,-0.15121349520409558,0.03657282703567516,-0.0345862445719034,-0.10747051918536613,0.012916462868753281,0.012863147046063061,0.09487458869270016,-0.017017571272574195,0.21433741891418623,0.044091965588804016,-0.03280690416265408,0.1459409221446808,0.06767399589161444,0.006956852600342289,0.0,0.1071717684590153,-0.005492313406431526,0.16623731307892475,0.020289008271990983,-0.0407449538613332,0.12139297324360254
BMK_D04_Failure_boss,-0.03940345092761837,-0.07656453802419068,-0.020823369072800062,-0.0555474838906523,-0.07959301553178152,-0.05605536050765154,-0.10923400670192229,-0.1543721882840115,-0.13160041500570466,-0.12758343164667676,-0.09587931187815493,-0.0807324845650833,0.14312847402124518,0.07677453698789738,0.113915542598334,0.11277278490761752,0.006740744083340161,-0.09266895167787637,-0.07923987776122263,-0.12029713350490454,-0.017072557799527432,-0.07110734908609971,-0.045695727305060385,-0.04935214825830486,-0.006926234402379772,-0.071682553285631,-0.05098106222585763,-0.0600411977003541,-0.12557361897979655,-0.05088313752483287,-0.10773410468268141,-0.07909906422763271,-0.0023963365556892158,-0.04254894801179311,-0.0535030926631902,-0.009802487209103483,-0.08133703342095697,-0.08276892886272808,-0.04867602276285832,-0.07053339724710272,-0.08625868686637767,0.03616382744271507,-0.016891281222848692,-0.13742687535052253,-0.06174034830217101,-0.016963658192381548,-0.08280612554894203,-0.005348592875226876,-0.10597784310327028,-0.07659999660640304,0.15886815800001447,0.08520127306677734,0.07258031778202029,0.2001931862964479,0.07035800945823377,0.0967155371777356,0.26299369848759824,0.08794689434589761,0.1071717684590153,0.0,0.12954451997250505,0.13814815132658229,0.19305490386066648,0.08498949637223777,0.13660746233425616
BMK_D04_Failure_direct_report,-0.014762708021249496,-0.03608763517382019,0.020946473577880317,-0.09163495551071374,-0.01926778952460164,-0.013982326096657872,-0.06773434297837096,-0.06028376503805789,-0.08881272578800647,-0.07061782080325353,0.03033050969945532,-0.039323765559078405,0.10342972439444659,0.0041212114777871844,0.07744478552046016,0.08017585663253006,0.057182416861993816,-0.08255312768695472,-0.025101650278963716,-0.03283692179664882,-0.12267087432831958,0.02577160667796352,0.04358824888263846,-0.08984212701627303,0.009014584684400528,-0.054287902162928336,-0.033849293576161676,-0.02644350600672607,-0.0716541376300543,0.009933446028528553,-0.03253970331390166,-0.06911151133226509,-0.019812629730256437,0.008560840885424859,-0.04329604261205819,-0.06486811927606134,0.008321742031457302,-0.01612128823494291,0.00986372986858483,-0.028116428337582988,-0.039029592655292544,-0.03349082280455329,0.056583219159909603,-0.0006904084304312219,0.0008276501479516363,0.10306743660250728,0.0022972978546001166,-0.02559539440238344,0.036349860917121446,0.01912575309440928,-0.014646359550804455,0.07646074283464466,0.0261413522668435,0.032471403341314264,0.10810214250185102,0.016120107863758393,0.0337150422561468,0.15279641296278945,-0.005492313406431526,0.12954451997250505,0.0,0.08103222748214306,-0.010681574693357732,0.1630003703563374,0.05547792882666358
BMK_D04_Failure_peer,-0.05717524907139846,0.01111266008458675,0.009061171756731927,-0.024099227147852887,0.020847014734932785,0.09661048742351355,-0.01709708144438352,-0.021273242385090714,-0.01796183489385482,-0.05419346569362364,0.038354690163531005,-0.03325833804778905,0.016593671059016435,-0.02404810699081357,0.03836088926394106,0.009606068230159026,-0.03763606556867207,-0.15712841846772743,-0.0314105838247673,-0.046646667208087966,-0.14011154392147962,-0.0005581892980473235,-0.008596531366726556,-0.061598288324514694,0.01604494971300774,-0.0056268121830267415,-0.07045845264923128,-0.014747841743340151,-0.01690084453909757,-0.036121985967721704,0.019509575139623536,0.0012482152772156363,-0.04118737636162326,0.01575294137165059,0.027386155562900028,-0.10913339519493684,-8.071958157018777e-05,0.01955475985053079,-0.05294076875023229,0.0028350971628382515,-0.013381673592409049,-0.026455958430959742,0.03296069891476322,0.04251494886823193,-0.08375122082702338,0.039117206566073925,0.1013037846613471,-0.08378691887481875,-0.017418567541822028,0.08895088840402487,0.017737574120446575,-0.019272394156098993,0.07628546105143519,0.04558408227845839,0.016125530898532053,0.08521860846820017,0.008009651121459682,0.030353985514745663,0.16623731307892475,0.13814815132658229,0.08103222748214306,0.0,0.044325327942167425,0.03290397063134898,0.13975432731614745
BMK_D05_Narrow_boss,-0.06980556850708199,-0.08274295073885898,-0.017172240155505017,-0.07282301345433785,-0.06703873550006445,-0.03585488011374099,-0.11080625898898894,-0.12385191260695727,-0.11881443070939653,-0.11026224763734396,-0.0692121710474672,-0.06701861752619086,0.10614397127632033,0.04796459715360914,0.10549613747996164,0.0870652543402365,0.06597054070661501,-0.07694419737706393,0.018223255028031765,-0.07859933611794379,0.000605842119865696,0.02123686980301598,0.005560552719035217,-0.005855702751691616,0.06854982827816991,-0.04436399089456197,-0.014605222267597529,0.03341756777751398,-0.08235118239839323,0.0074801697185735705,-0.01783558609097599,-0.04805104798635737,0.023239193036686312,0.025507584568241398,-0.030332811759134992,0.04324386958362281,0.024802182371463005,-0.024324614707099762,-0.007798315911213272,0.026627885450167227,-0.04625496180352642,0.10035565609673436,0.07760879936770196,-0.07201116280367365,-0.030239773757398947,0.07123345794309599,-0.040588733562628015,0.04826381440731792,-0.02877034660354462,-0.02155165196095485,0.019051475484407665,-0.043806894153607556,-0.017043511472429385,0.09765342232279461,-0.04615218789073908,0.02860737105391631,0.15194401192098816,-0.025656687441968695,0.020289008271990983,0.19305490386066648,-0.010681574693357732,0.044325327942167425,0.0,0.00985707405543379,0.13352281025661827
BMK_D05_Narrow_direct_report,-0.03097406173124516,-0.08412240678869926,-0.03810692123226549,-0.1392923159983162,-0.0778494974157004,-0.06418619879426896,-0.11443713166781963,-0.0901247891734332,-0.13522142397772877,-0.10722560749785265,-0.01596356887287132,-0.084145712393048,0.10534803426475924,0.06366157837816816,0.09516156497414097,0.12746697768029133,0.1293809889409677,-0.08416194519075627,-0.009801980659118525,-0.0007085653535259251,-0.12826090436036858,0.0489437242786408,0.07331675228727297,-0.08967249752685287,0.027945480257235533,-0.044197493428973555,-0.027982516611357783,-0.014854330010993788,-0.04400175218060298,0.024881808470500533,-0.009383799442161278,-0.030167563807133924,-0.03581856529531591,0.04549801040353263,-0.037491012828074044,-0.05331948731614611,0.033488630994691015,0.024202645346486806,0.019740256885100727,-0.00918677484071706,-0.0039492747301073106,-0.03495633783485666,0.09985160464391085,0.034581554674052495,-0.01997136097469354,0.12201360883786894,0.027150587320250358,-0.03538957598741288,0.07073362488305379,0.0475896501029863,-0.016026134067207293,0.021527022244148597,-0.018037424615392095,0.014319787278187557,0.06935515338220544,-0.01114212241740864,0.021938464508824945,0.12645330331069982,-0.0407449538613332,0.08498949637223777,0.1630003703563374,0.03290397063134898,0.00985707405543379,0.0,0.05565587203358291
BMK_D05_Narrow_peer,-0.07893901518374066,-0.0007028860260219899,0.007392758672246098,-0.010784258910580016,0.03216557416208336,0.11221313421346783,0.004244567685429836,0.010065264453619549,-0.006145115976683935,-0.009074110603035195,0.047141633727149926,-0.02794387790260329,-0.021758246465832853,-0.05788056444027224,0.005479441560290663,-0.02444326249124773,-0.008052178320317141,-0.19648690835838106,-0.028657301904611465,-0.03943989142026838,-0.17736004639386055,-0.002717403745257696,-0.009830449595962798,-0.10455728468540985,0.008090704745989497,-0.024922991469107036,-0.11567576584899059,-0.012069248135591626,-0.016563559028533903,-0.07050672432380245,0.02686330716930968,0.01779714210519423,-0.10617240154441115,0.029413451915945604,-0.0028780338006580974,-0.1286588991637584,0.022204049927936842,0.03691822273847667,-0.08675502561822573,0.013186438893570795,-0.0074620536389322645,-0.06770069663216824,0.052680606115886236,0.07251092472328113,-0.11502641757597831,0.048772614724343244,0.10261639833651015,-0.09622992895364037,0.004038473987302588,0.10702508984446929,0.033223083276711696,-0.04340308975880952,0.016156793584441997,0.07354720718950061,0.008279579098963735,0.03350256174297195,0.037775001865362534,0.015535025843010919,0.12139297324360254,0.13660746233425616,0.05547792882666358,0.13975432731614745,0.13352281025661827,0.05565587203358291,0.0
